60.4062	0	2	1	1	0	1.29027	0.416197	0.0693661
60.4062	0	3	0	2	1	0.938404	0.0407686	0.0203843
60.4062	0	3	1	2	0	3.06482	0.434865	0.0724776
60.4062	0	3	1	1	0	0.516689	0.0791016	0.0131836
60.4062	0	3	2	2	1	4.74799	1.04368	0.208735
60.4062	0	4	0	3	1	2.44352	0.0967491	0.0483746
60.4062	0	4	0	2	1	0.382299	0.00913453	0.00456727
60.4062	0	4	1	3	0	5.46932	0.484708	0.0807847
60.4062	0	4	1	3	2	1.30225	0.0274791	0.00915971
60.4062	0	4	1	2	0	1.28222	0.102756	0.0171259
60.4062	0	4	1	1	0	0.304583	0.0289908	0.0048318
60.4062	0	4	2	3	1	7.5654	0.927423	0.185485
60.4062	0	4	2	2	1	1.7097	0.182692	0.0365384
60.4062	0	4	3	3	2	10.2303	1.69586	0.363399
60.4062	0	5	0	4	1	4.57159	0.156746	0.0783728
60.4062	0	5	0	3	1	0.961504	0.0219139	0.0109569
60.4062	0	5	0	2	1	0.225943	0.00357353	0.00178677
60.4062	0	5	1	4	0	8.47383	0.538544	0.0897573
60.4062	0	5	1	4	2	3.03042	0.0688759	0.0229586
60.4062	0	5	1	3	0	2.24419	0.119381	0.0198969
60.4062	0	5	1	3	2	0.479604	0.00545233	0.00181744
60.4062	0	5	1	2	0	0.76935	0.041433	0.0069055
60.4062	0	5	1	1	0	0.207118	0.0137273	0.00228789
60.4062	0	5	2	4	1	11.0033	0.908046	0.181609
60.4062	0	5	2	4	3	1.65639	0.0205773	0.00617318
60.4062	0	5	2	3	1	2.9558	0.207094	0.0414187
60.4062	0	5	2	2	1	0.970646	0.0659508	0.0131902
60.4062	0	5	3	4	2	14.0455	1.47957	0.317052
60.4062	0	5	3	3	2	3.31265	0.260115	0.055739
60.4062	0	5	4	4	3	17.7148	2.35362	0.523026
