110	0	2	1	1	0	1.29027	0.416197
110	0	3	0	2	1	0.938404	0.0407686
110	0	3	1	2	0	3.06482	0.434865
110	0	3	1	1	0	0.516689	0.0791016
110	0	3	2	2	1	4.74799	1.04368
110	0	4	0	3	1	2.44353	0.09675
110	0	4	0	2	1	0.382301	0.00913463
110	0	4	1	3	0	5.46934	0.484712
110	0	4	1	3	2	1.30225	0.0274793
110	0	4	1	2	0	1.28228	0.102765
110	0	4	1	1	0	0.304584	0.028991
110	0	4	2	3	1	7.56541	0.927426
110	0	4	2	2	1	1.7097	0.182693
110	0	4	3	3	2	10.2303	1.69586
110	0	5	0	4	1	4.60028	0.158719
110	0	5	0	3	1	0.96961	0.0222849
110	0	5	0	2	1	0.228028	0.00363976
110	0	5	1	4	0	8.51783	0.54415
110	0	5	1	4	2	3.04532	0.0695548
110	0	5	1	3	0	2.25958	0.121024
110	0	5	1	3	2	0.482798	0.00552518
110	0	5	1	2	0	0.773952	0.0419301
110	0	5	1	1	0	0.208704	0.0139383
110	0	5	2	4	1	11.0389	0.913937
110	0	5	2	4	3	1.66131	0.0206996
110	0	5	2	3	1	2.96832	0.208852
110	0	5	2	2	1	0.975087	0.0665557
110	0	5	3	4	2	14.0653	1.48374
110	0	5	3	3	2	3.31868	0.261065
110	0	5	4	4	3	17.7206	2.35515
110	0	6	0	5	1	7.40835	0.2236
110	0	6	0	4	1	1.78818	0.037009
110	0	6	0	3	1	0.572245	0.00909623
110	0	6	0	2	1	0.158196	0.00185377
110	0	6	1	5	0	12.2135	0.60773
110	0	6	1	5	2	5.42683	0.119984
110	0	6	1	4	0	3.45438	0.138111
110	0	6	1	4	2	1.12286	0.0145927
110	0	6	1	3	0	1.36017	0.0513903
110	0	6	1	3	2	0.275278	0.00210495
110	0	6	1	2	0	0.540346	0.0216277
110	0	6	1	1	0	0.15513	0.0077989
110	0	6	2	5	1	15.1652	0.93697
110	0	6	2	5	3	3.65107	0.0543087
110	0	6	2	4	1	4.38636	0.222687
110	0	6	2	4	3	0.564895	0.00369336
110	0	6	2	3	1	1.74103	0.0842001
110	0	6	2	2	1	0.661795	0.0324424
110	0	6	3	5	2	18.5848	1.40717
110	0	6	3	5	4	2.01826	0.0165953
110	0	6	3	4	2	5.1774	0.310249
110	0	6	3	3	2	1.79815	0.0898156
110	0	6	4	5	3	22.565	2.07443
110	0	6	4	4	3	5.25088	0.319117
110	0	6	5	5	4	27.2145	3.01737
110	0	7	0	6	1	10.7516	0.283966
110	0	7	0	5	1	2.79283	0.0509382
110	0	7	0	4	1	1.02633	0.0147791
110	0	7	0	3	1	0.388875	0.00457214
110	0	7	0	2	1	0.116869	0.00104529
110	0	7	1	6	0	16.4014	0.660823
110	0	7	1	6	2	8.37743	0.172403
110	0	7	1	5	0	4.80621	0.150855
110	0	7	1	5	2	1.96371	0.0251831
110	0	7	1	4	0	2.03187	0.0579251
110	0	7	1	4	2	0.627437	0.00552354
110	0	7	1	3	0	0.936931	0.0265409
110	0	7	1	3	2	0.183799	0.00102138
110	0	7	1	2	0	0.401651	0.0123462
110	0	7	1	1	0	0.119505	0.00466335
110	0	7	2	6	1	19.8021	0.963266
110	0	7	2	6	3	6.22489	0.095189
110	0	7	2	5	1	5.94614	0.2309
110	0	7	2	5	3	1.2467	0.0101502
110	0	7	2	4	1	2.55794	0.0918032
110	0	7	2	4	3	0.30315	0.00128941
110	0	7	2	3	1	1.1861	0.0425347
110	0	7	2	2	1	0.485942	0.0180719
110	0	7	3	6	2	23.6674	1.37602
110	0	7	3	6	4	4.24177	0.0441996
110	0	7	3	5	2	7.04377	0.324014
110	0	7	3	5	4	0.632377	0.0026116
110	0	7	3	4	2	2.90996	0.118809
110	0	7	3	3	2	1.17934	0.042051
110	0	7	4	6	3	28.0571	1.93379
110	0	7	4	6	5	2.36955	0.0137929
110	0	7	4	5	3	7.80566	0.397899
110	0	7	4	4	3	2.68972	0.101506
110	0	7	5	6	4	33.0402	2.68169
110	0	7	5	5	4	7.44987	0.362452
110	0	7	6	6	5	38.7049	3.68007
