80	0	2	1	1	0	1.29027	0.416197
80	0	3	0	2	1	0.938404	0.0407686
80	0	3	1	2	0	2.00615	0.186326
80	0	3	1	1	0	0.516689	0.0791016
80	0	3	2	2	1	4.74799	1.04368
80	0	4	0	3	1	2.44353	0.09675
80	0	4	0	2	1	0.382301	0.00913463
80	0	4	1	3	0	5.46934	0.484712
80	0	4	1	3	2	1.30225	0.0274793
80	0	4	1	2	0	0.826224	0.0426654
80	0	4	1	1	0	0.304584	0.028991
80	0	4	2	3	1	7.56541	0.927426
80	0	4	2	2	1	1.7097	0.182693
80	0	4	3	3	2	10.2303	1.69586
80	0	5	0	4	1	4.60011	0.158708
80	0	5	0	3	1	0.969567	0.0222829
80	0	5	0	2	1	0.228017	0.00363941
80	0	5	1	4	0	8.51758	0.544119
80	0	5	1	4	2	3.04524	0.069551
80	0	5	1	3	0	2.2595	0.121015
80	0	5	1	3	2	0.482781	0.0055248
80	0	5	1	2	0	1.62304	0.184398
80	0	5	1	1	0	0.208696	0.0139373
80	0	5	2	4	1	11.0388	0.913907
80	0	5	2	4	3	1.66128	0.0206989
80	0	5	2	3	1	2.96826	0.208843
80	0	5	2	2	1	0.975067	0.0665529
80	0	5	3	4	2	14.0652	1.48373
80	0	5	3	3	2	3.31866	0.261061
80	0	5	4	4	3	17.7206	2.35514
80	0	6	0	5	1	7.2837	0.216139
80	0	6	0	4	1	1.74718	0.0353317
80	0	6	0	3	1	0.557683	0.00863917
80	0	6	0	2	1	0.153988	0.00175647
80	0	6	1	5	0	12.0359	0.590182
80	0	6	1	5	2	5.35126	0.116665
80	0	6	1	4	0	3.38647	0.132733
80	0	6	1	4	2	1.10144	0.0140414
80	0	6	1	3	0	1.33073	0.0491901
80	0	6	1	3	2	0.269417	0.00201626
80	0	6	1	2	0	-13.5915	13.6835
80	0	6	1	1	0	0.151574	0.00744548
80	0	6	2	5	1	15.0108	0.917982
80	0	6	2	5	3	3.61644	0.0532833
80	0	6	2	4	1	4.32617	0.216617
80	0	6	2	4	3	0.557513	0.00359746
80	0	6	2	3	1	1.71482	0.0816831
80	0	6	2	2	1	0.651435	0.0314346
80	0	6	3	5	2	18.481	1.39149
80	0	6	3	5	4	2.00803	0.0164274
80	0	6	3	4	2	5.13859	0.305615
80	0	6	3	3	2	1.7834	0.0883479
80	0	6	4	5	3	22.5161	2.06546
80	0	6	4	4	3	5.23571	0.317276
80	0	6	5	5	4	27.2022	3.01465
