170	0	2	1	1	0	1.29027	0.416197
170	0	3	0	2	1	0.938404	0.0407686
170	0	3	1	2	0	3.06482	0.434865
170	0	3	1	1	0	0.516689	0.0791016
170	0	3	2	2	1	4.74799	1.04368
170	0	4	0	3	1	2.44353	0.09675
170	0	4	0	2	1	0.382301	0.00913463
170	0	4	1	3	0	5.46934	0.484712
170	0	4	1	3	2	1.30225	0.0274793
170	0	4	1	2	0	1.28228	0.102765
170	0	4	1	1	0	0.304584	0.028991
170	0	4	2	3	1	7.56541	0.927426
170	0	4	2	2	1	1.7097	0.182693
170	0	4	3	3	2	10.2303	1.69586
170	0	5	0	4	1	4.59072	0.15806
170	0	5	0	3	1	0.967595	0.0221924
170	0	5	0	2	1	0.227554	0.00362465
170	0	5	1	4	0	8.5171	0.544058
170	0	5	1	4	2	3.04506	0.069543
170	0	5	1	3	0	2.25938	0.121003
170	0	5	1	3	2	0.482757	0.00552424
170	0	5	1	2	0	0.773886	0.0419229
170	0	5	1	1	0	0.208686	0.013936
170	0	5	2	4	1	11.0389	0.913937
170	0	5	2	4	3	1.66131	0.0206996
170	0	5	2	3	1	2.96832	0.208852
170	0	5	2	2	1	0.975087	0.0665557
170	0	5	3	4	2	14.0653	1.48374
170	0	5	3	3	2	3.31868	0.261065
170	0	5	4	4	3	17.7206	2.35515
170	0	6	0	5	1	7.40798	0.223577
170	0	6	0	4	1	1.78825	0.0370121
170	0	6	0	3	1	0.57227	0.00909704
170	0	6	0	2	1	0.158203	0.00185394
170	0	6	1	5	0	12.1881	0.605206
170	0	6	1	5	2	5.42698	0.11999
170	0	6	1	4	0	3.4545	0.13812
170	0	6	1	4	2	1.1229	0.0145937
170	0	6	1	3	0	1.36022	0.0513941
170	0	6	1	3	2	0.275288	0.0021051
170	0	6	1	2	0	0.540367	0.0216293
170	0	6	1	1	0	0.155135	0.00779949
170	0	6	2	5	1	15.1641	0.936836
170	0	6	2	5	3	3.65113	0.0543105
170	0	6	2	4	1	4.38646	0.222697
170	0	6	2	4	3	0.564907	0.00369351
170	0	6	2	3	1	1.74108	0.084204
170	0	6	2	2	1	0.661811	0.032444
170	0	6	3	5	2	18.585	1.40719
170	0	6	3	5	4	2.01828	0.0165956
170	0	6	3	4	2	5.17746	0.310255
