90	0	2	1	1	0	0.00576172	8.29936e-06
90	0	3	0	2	1	0.00419119	8.13245e-07
90	0	3	1	2	0	0.0219452	2.2296e-05
90	0	3	1	1	0	0.516689	0.0791016
90	0	3	2	2	1	0.0212026	2.08124e-05
90	0	4	0	3	1	2.44353	0.09675
90	0	4	0	2	1	-0.00168456	1.77358e-07
90	0	4	1	3	0	5.46934	0.484712
90	0	4	1	3	2	1.30225	0.0274793
90	0	4	1	2	0	0.00648261	2.62652e-06
90	0	4	1	1	0	0.304584	0.028991
90	0	4	2	3	1	7.56541	0.927426
90	0	4	2	2	1	0.00587756	2.15911e-06
90	0	4	3	3	2	10.2303	1.69586
90	0	5	0	4	1	4.60027	0.158718
90	0	5	0	3	1	0.969608	0.0222848
90	0	5	0	2	1	0.518174	0.0187953
90	0	5	1	4	0	8.51781	0.544148
90	0	5	1	4	2	3.04532	0.0695546
90	0	5	1	3	0	2.25957	0.121023
90	0	5	1	3	2	0.482797	0.00552516
90	0	5	1	2	0	0.449808	0.0141629
90	0	5	1	1	0	0.208703	0.0139383
90	0	5	2	4	1	11.0389	0.913935
90	0	5	2	4	3	1.66131	0.0206995
90	0	5	2	3	1	2.96832	0.208851
90	0	5	2	2	1	0.339705	0.00807794
90	0	5	3	4	2	14.0653	1.48374
90	0	5	3	3	2	3.31868	0.261065
90	0	5	4	4	3	17.7206	2.35515
90	0	6	0	5	1	7.3925	0.222645
90	0	6	0	4	1	1.783	0.0367949
90	0	6	0	3	1	0.570419	0.00903828
90	0	6	0	2	1	-10.2777	7.82455
90	0	6	1	5	0	12.1911	0.605501
90	0	6	1	5	2	5.41733	0.119564
90	0	6	1	4	0	3.44591	0.137434
90	0	6	1	4	2	1.12018	0.0145232
90	0	6	1	3	0	1.35652	0.0511152
90	0	6	1	3	2	0.274551	0.00209385
90	0	6	1	2	0	-9.37031	6.50391
90	0	6	1	1	0	0.154691	0.00775486
90	0	6	2	5	1	15.146	0.934604
90	0	6	2	5	3	3.6468	0.0541817
90	0	6	2	4	1	4.37901	0.221942
90	0	6	2	4	3	0.56399	0.00368153
90	0	6	2	3	1	1.73786	0.0838933
90	0	6	2	2	1	-7.88266	4.60269
90	0	6	3	5	2	18.5723	1.40528
90	0	6	3	5	4	2.01704	0.0165751
90	0	6	3	4	2	5.17282	0.3097
90	0	6	3	3	2	1.79643	0.0896432
90	0	6	4	5	3	22.5594	2.0734
90	0	6	4	4	3	5.24917	0.31891
90	0	6	5	5	4	27.2131	3.01708
