150	0	2	1	1	0	1.29027	0.416197
150	0	3	0	2	1	0.938404	0.0407686
150	0	3	1	2	0	3.06482	0.434865
150	0	3	1	1	0	0.516689	0.0791016
150	0	3	2	2	1	4.74799	1.04368
150	0	4	0	3	1	2.44353	0.09675
150	0	4	0	2	1	0.382301	0.00913463
150	0	4	1	3	0	5.46934	0.484712
150	0	4	1	3	2	1.30225	0.0274793
150	0	4	1	2	0	1.28228	0.102765
150	0	4	1	1	0	0.304584	0.028991
150	0	4	2	3	1	7.56541	0.927426
150	0	4	2	2	1	1.7097	0.182693
150	0	4	3	3	2	10.2303	1.69586
150	0	5	0	4	1	4.60027	0.158719
150	0	5	0	3	1	0.969608	0.0222848
150	0	5	0	2	1	0.228027	0.00363975
150	0	5	1	4	0	8.51783	0.54415
150	0	5	1	4	2	3.04532	0.0695548
150	0	5	1	3	0	2.25958	0.121024
150	0	5	1	3	2	0.482798	0.00552518
150	0	5	1	2	0	0.773952	0.0419301
150	0	5	1	1	0	0.208704	0.0139383
150	0	5	2	4	1	11.0389	0.913937
150	0	5	2	4	3	1.66131	0.0206996
150	0	5	2	3	1	2.96832	0.208852
150	0	5	2	2	1	0.975087	0.0665557
150	0	5	3	4	2	14.0653	1.48374
150	0	5	3	3	2	3.31868	0.261065
150	0	5	4	4	3	17.7206	2.35515
150	0	6	0	5	1	7.40858	0.223614
150	0	6	0	4	1	1.78825	0.0370121
150	0	6	0	3	1	0.57227	0.00909704
150	0	6	0	2	1	0.158203	0.00185394
150	0	6	1	5	0	12.2137	0.60775
150	0	6	1	5	2	5.42698	0.11999
150	0	6	1	4	0	3.4545	0.13812
150	0	6	1	4	2	1.1229	0.0145937
150	0	6	1	3	0	1.36022	0.0513941
150	0	6	1	3	2	0.275288	0.0021051
150	0	6	1	2	0	0.540367	0.0216293
150	0	6	1	1	0	0.155135	0.00779949
150	0	6	2	5	1	15.1655	0.937002
150	0	6	2	5	3	3.65113	0.0543105
150	0	6	2	4	1	4.38646	0.222697
150	0	6	2	4	3	0.564907	0.00369351
150	0	6	2	3	1	1.74108	0.084204
150	0	6	2	2	1	0.661811	0.032444
150	0	6	3	5	2	18.585	1.40719
150	0	6	3	5	4	2.01828	0.0165956
150	0	6	3	4	2	5.17746	0.310255
150	0	6	3	3	2	1.79818	0.0898176
150	0	6	4	5	3	22.5651	2.07445
150	0	6	4	4	3	5.2509	0.31912
150	0	6	5	5	4	27.2145	3.01737
150	0	7	0	6	1	10.8679	0.290145
150	0	7	0	5	1	2.83509	0.0524913
150	0	7	0	4	1	1.04366	0.0152825
150	0	7	0	3	1	0.395787	0.00473613
150	0	7	0	2	1	0.119002	0.00108378
150	0	7	1	6	0	16.5586	0.67355
150	0	7	1	6	2	8.45473	0.175599
150	0	7	1	5	0	4.87409	0.155146
150	0	7	1	5	2	1.98891	0.0258337
150	0	7	1	4	0	2.06183	0.0596464
150	0	7	1	4	2	0.636532	0.00568483
150	0	7	1	3	0	0.951414	0.0273678
150	0	7	1	3	2	0.186612	0.00105288
150	0	7	1	2	0	0.408007	0.01274
150	0	7	1	1	0	0.121418	0.00481382
150	0	7	2	6	1	19.9437	0.977087
150	0	7	2	6	3	6.2667	0.0964721
150	0	7	2	5	1	6.00484	0.235481
150	0	7	2	5	3	1.25837	0.0103411
150	0	7	2	4	1	2.58587	0.0938186
150	0	7	2	4	3	0.306369	0.00131694
150	0	7	2	3	1	1.19965	0.0435121
150	0	7	2	2	1	0.491621	0.0184968
150	0	7	3	6	2	23.7721	1.38822
150	0	7	3	6	4	4.25903	0.0445599
150	0	7	3	5	2	7.08645	0.327953
150	0	7	3	5	4	0.635964	0.00264131
150	0	7	3	4	2	2.92946	0.120407
150	0	7	3	3	2	1.1876	0.0426422
150	0	7	4	6	3	28.1177	1.94215
150	0	7	4	6	5	2.37416	0.0138466
150	0	7	4	5	3	7.82859	0.400241
150	0	7	4	4	3	2.69843	0.102164
150	0	7	5	6	4	33.0648	2.68569
150	0	7	5	5	4	7.45737	0.363183
150	0	7	6	6	5	38.7103	3.68109
150	0	8	0	7	1	14.9275	0.355278
150	0	8	0	6	1	4.08823	0.0677058
150	0	8	0	5	1	1.62587	0.0214781
150	0	8	0	4	1	0.713612	0.00795691
150	0	8	0	3	1	0.29612	0.00279097
150	0	8	0	2	1	0.0935966	0.000684401
150	0	8	1	7	0	21.4871	0.73612
150	0	8	1	7	2	12.095	0.233243
150	0	8	1	6	0	6.47942	0.170069
150	0	8	1	6	2	3.06865	0.0381461
150	0	8	1	5	0	2.81715	0.0644826
150	0	8	1	5	2	1.11563	0.0101126
150	0	8	1	4	0	1.42992	0.0319481
150	0	8	1	4	2	0.427769	0.00285916
150	0	8	1	3	0	0.717373	0.0163798
150	0	8	1	3	2	0.137949	0.000605696
150	0	8	1	2	0	0.321906	0.00809559
150	0	8	1	1	0	0.0979815	0.00315012
150	0	8	2	7	1	25.3127	1.02158
150	0	8	2	7	3	9.50055	0.14391
150	0	8	2	6	1	7.8093	0.247046
150	0	8	2	6	3	2.16705	0.0190236
150	0	8	2	5	1	3.51557	0.100419
150	0	8	2	5	3	0.681702	0.00377583
150	0	8	2	4	1	1.78106	0.0495655
150	0	8	2	4	3	0.200612	0.00062883
150	0	8	2	3	1	0.897026	0.0256111
150	0	8	2	2	1	0.384354	0.0115412
150	0	8	3	7	2	29.5722	1.39432
150	0	8	3	7	4	7.10345	0.0804513
150	0	8	3	6	2	9.13599	0.338116
150	0	8	3	6	4	1.37846	0.00769735
150	0	8	3	5	2	4.06179	0.134047
150	0	8	3	5	4	0.327631	0.000872155
150	0	8	3	4	2	1.97059	0.0606754
150	0	8	3	3	2	0.866646	0.0239057
150	0	8	4	7	3	34.3224	1.87824
150	0	8	4	7	5	4.86424	0.0377246
150	0	8	4	6	3	10.2818	0.428245
150	0	8	4	6	5	0.69872	0.0019777
150	0	8	4	5	3	4.26033	0.147472
150	0	8	4	4	3	1.72206	0.0463357
150	0	8	5	7	4	39.6269	2.50365
150	0	8	5	7	6	2.72846	0.0118694
150	0	8	5	6	4	10.8606	0.477818
150	0	8	5	5	4	3.64118	0.107723
150	0	8	6	7	5	45.5592	3.30938
150	0	8	6	6	5	9.90508	0.397439
150	0	8	7	7	6	52.2062	4.34548
