44.9907	0	2	1	1	0	1.29027	0.416197	0.0693661
44.9907	0	3	0	2	1	0.938404	0.0407686	0.0203843
44.9907	0	3	1	2	0	3.06482	0.434865	0.0724776
44.9907	0	3	1	1	0	0.516689	0.0791016	0.0131836
44.9907	0	3	2	2	1	4.74799	1.04368	0.208735
44.9907	0	4	0	3	1	2.44068	0.0965241	0.048262
44.9907	0	4	0	2	1	0.381732	0.00910744	0.00455372
44.9907	0	4	1	3	0	5.4645	0.483855	0.0806425
44.9907	0	4	1	3	2	1.30117	0.0274334	0.00914448
44.9907	0	4	1	2	0	1.28086	0.102538	0.0170897
44.9907	0	4	1	1	0	0.304229	0.0289235	0.00482059
44.9907	0	4	2	3	1	7.56208	0.926609	0.185322
44.9907	0	4	2	2	1	1.70877	0.182494	0.0364988
44.9907	0	4	3	3	2	10.2291	1.69548	0.363317
