50	0	2	1	1	0	1.29027	0.416197	0.0693661
50	0	3	0	2	1	0.938404	0.0407686	0.0203843
50	0	3	1	2	0	3.06482	0.434865	0.0724776
50	0	3	1	1	0	0.516689	0.0791016	0.0131836
50	0	3	2	2	1	4.74799	1.04368	0.208735
50	0	4	0	3	1	2.44303	0.0967105	0.0483552
50	0	4	0	2	1	0.382201	0.00912983	0.00456491
50	0	4	1	3	0	5.46851	0.484565	0.0807608
50	0	4	1	3	2	1.30207	0.0274714	0.00915713
50	0	4	1	2	0	1.28204	0.102727	0.0171211
50	0	4	1	1	0	0.304525	0.0289798	0.00482997
50	0	4	2	3	1	7.56486	0.927291	0.185458
50	0	4	2	2	1	1.70955	0.18266	0.036532
50	0	4	3	3	2	10.2301	1.6958	0.363387
50	0	5	0	4	1	3.99692	0.119815	0.0599076
50	0	5	0	3	1	0.812503	0.0156483	0.00782413
50	0	5	0	2	1	0.188384	0.00248421	0.0012421
50	0	5	1	4	0	7.56806	0.429566	0.0715943
50	0	5	1	4	2	2.71661	0.0553498	0.0184499
50	0	5	1	3	0	1.94915	0.0900551	0.0150092
50	0	5	1	3	2	0.417994	0.00414148	0.00138049
50	0	5	1	2	0	0.660462	0.0305347	0.00508911
50	0	5	1	1	0	0.177349	0.0100648	0.00167747
50	0	5	2	4	1	10.248	0.787667	0.157533
50	0	5	2	4	3	1.54876	0.0179899	0.00539697
50	0	5	2	3	1	2.70421	0.173339	0.0346678
50	0	5	2	2	1	0.882403	0.0545044	0.0109009
50	0	5	3	4	2	13.6395	1.39528	0.298988
50	0	5	3	3	2	3.19154	0.241445	0.0517382
50	0	5	4	4	3	17.6025	2.32387	0.516415
